,ID_t,S_1_lat,S_1_lon,lat_t,lon_t,AS1,IDS1,ID_s,lat_s,lon_s,AS2,IDS2,AINT,AP1,AP2,weight,AP2N,rows,cols
123,44,51.150329,-115.615396,51.15058180681448,-115.61575987999016,0.009619444436749,44,45723.0,51.0,-115.5,0.0625,45723,0.002332638714189,0.242492040941373,0.03732221942703,0.242492040941373,0.038869513503611,96.0,218.0
124,44,51.150329,-115.615396,51.15058180681448,-115.61575987999016,0.009619444436749,44,45722.0,51.0,-115.75,0.0625,45722,0.000217361159771,0.022596020092454,0.003477778556336,0.022596020092454,0.010310932880972,96.0,217.0
125,44,51.150329,-115.615396,51.15058180681448,-115.61575987999016,0.009619444436749,44,45243.0,51.25,-115.75,0.0625,45243,0.003381250152629,0.351501604366236,0.054100002442066,0.351501604366237,0.054100002442066,95.0,217.0
126,45,51.307423,-115.573984,51.3100117418442,-115.57503622063972,0.01739999998608,45,45244.0,51.25,-115.5,0.0625,45244,0.012738888779531,0.732120045386307,0.203822220472489,0.732120045386307,0.203822220472489,95.0,218.0
127,45,51.307423,-115.573984,51.3100117418442,-115.57503622063972,0.01739999998608,45,45243.0,51.25,-115.75,0.0625,45243,0.004661111206549,0.267879954613693,0.07457777930479,0.267879954613693,0.074577779304789,95.0,217.0
128,46,51.314197,-115.353575,51.30710531828834,-115.3426795723589,0.049162596554003,46,44765.0,51.5,-115.5,0.0625,44765,0.005237270643991,0.106529577587266,0.083796330303858,0.106529577587267,0.363483709933149,94.0,218.0
129,46,51.314197,-115.353575,51.30710531828834,-115.3426795723589,0.049162596554003,46,44766.0,51.5,-115.25,0.0625,44766,0.000893381671575,0.018171978988009,0.014294106745205,0.018171978988009,0.078463838662322,94.0,219.0
130,46,51.314197,-115.353575,51.30710531828834,-115.3426795723589,0.049162596554003,46,45245.0,51.25,-115.25,0.0625,45245,0.02799166631123,0.569369160159852,0.447866660979683,0.569369160159854,0.447866660979683,95.0,219.0
131,46,51.314197,-115.353575,51.30710531828834,-115.3426795723589,0.049162596554003,46,45244.0,51.25,-115.5,0.0625,45244,0.015040277927206,0.305929283264869,0.240644446835295,0.30592928326487,0.240644446835295,95.0,218.0
132,47,51.16753,-115.535868,51.17025656573302,-115.52954411001757,0.002891666664353,47,45244.0,51.25,-115.5,0.0625,45244,0.002891666664353,1.0,0.046266666629652,1.0,0.046266666629652,95.0,218.0
133,48,51.220124,-115.488712,51.21849846754346,-115.4858663247154,0.009393749992485,48,45244.0,51.25,-115.5,0.0625,45244,0.009393749992485,1.0,0.150299999879758,1.0,0.150299999879758,95.0,218.0
134,49,50.890247,-115.555096,50.88788091885689,-115.5467242227634,0.016056261352076,49,45723.0,51.0,-115.5,0.0625,45723,0.008750622044231,0.544997484305348,0.140009952707691,0.544997484305349,0.145814445950935,96.0,218.0
135,49,50.890247,-115.555096,50.88788091885689,-115.5467242227634,0.016056261352076,49,46202.0,50.75,-115.5,0.0625,46202,0.006509496713819,0.405417959454037,0.104151947421111,0.405417959454038,0.274383531736231,97.0,218.0
136,49,50.890247,-115.555096,50.88788091885689,-115.5467242227634,0.016056261352076,49,45722.0,51.0,-115.75,0.0625,45722,5.6447259303e-05,0.003515591709992,0.000903156148845,0.003515591709992,0.00267768124995,96.0,217.0
137,49,50.890247,-115.555096,50.88788091885689,-115.5467242227634,0.016056261352076,49,46201.0,50.75,-115.75,0.0625,46201,0.000739695334723,0.046068964530621,0.011835125355571,0.046068964530621,1.0,97.0,217.0
138,50,50.78235,-115.446309,50.78832340040394,-115.44556777550866,0.014421394450182,50,46202.0,50.75,-115.5,0.0625,46202,0.013510416006572,0.936831459207567,0.216166656105152,0.936831459207569,0.569481147634502,97.0,218.0
139,50,50.78235,-115.446309,50.78832340040394,-115.44556777550866,0.014421394450182,50,46203.0,50.75,-115.25,0.0625,46203,0.00091097844361,0.063168540792431,0.014575655097761,0.063168540792431,0.016619123442576,97.0,219.0
140,51,50.938088,-115.323957,50.93625525046839,-115.32334584096994,0.01455347221058,51,46203.0,50.75,-115.25,0.0625,46203,0.000695833196652,0.047812177505388,0.011133331146431,0.047812177505388,0.012694194765767,97.0,219.0
141,51,50.938088,-115.323957,50.93625525046839,-115.32334584096994,0.01455347221058,51,45723.0,51.0,-115.5,0.0625,45723,0.000695833440694,0.047812194274034,0.011133335051104,0.047812194274034,0.011594897724536,96.0,218.0
142,51,50.938088,-115.323957,50.93625525046839,-115.32334584096994,0.01455347221058,51,45724.0,51.0,-115.25,0.0625,45724,0.013161805573234,0.904375628220578,0.210588889171738,0.904375628220578,0.210588889171738,96.0,219.0
143,52,50.866016,-115.399385,50.857394551988335,-115.38407616535174,0.015448611098752,52,46202.0,50.75,-115.5,0.0625,46202,0.003631250033513,0.235053495120096,0.058100000536205,0.235053495120097,0.15306178843248,97.0,218.0
144,52,50.866016,-115.399385,50.857394551988335,-115.38407616535174,0.015448611098752,52,46203.0,50.75,-115.25,0.0625,46203,0.007097916473321,0.459453372730324,0.113566663573134,0.459453372730325,0.129488409833005,97.0,219.0
145,52,50.866016,-115.399385,50.857394551988335,-115.38407616535174,0.015448611098752,52,45723.0,51.0,-115.5,0.0625,45723,0.00459791681003,0.297626549120732,0.073566668960478,0.297626549120733,0.076616575232503,96.0,218.0
146,52,50.866016,-115.399385,50.857394551988335,-115.38407616535174,0.015448611098752,52,45724.0,51.0,-115.25,0.0625,45724,0.000121527781889,0.007866583028846,0.001944444510219,0.007866583028846,0.001944444510219,96.0,219.0
147,53,50.742162,-115.251588,50.74754533858403,-115.25633340123898,0.017776829038632,53,46202.0,50.75,-115.5,0.0625,46202,7.2916722109e-05,0.004101784516812,0.001166667553739,0.004101784516812,0.003073532196787,97.0,218.0
148,53,50.742162,-115.251588,50.74754533858403,-115.25633340123898,0.017776829038632,53,46203.0,50.75,-115.25,0.0625,46203,0.017703912316523,0.995898215483188,0.283262597064376,0.995898215483188,0.322975264967723,97.0,219.0
149,54,50.630113,-115.194039,50.62694939617212,-115.19052707866423,0.024956421057177,54,46682.0,50.5,-115.25,0.0625,46682,0.009173318717417,0.367573487256057,0.146773099478671,0.367573487256057,1.0,98.0,219.0
150,54,50.630113,-115.194039,50.62694939617212,-115.19052707866423,0.024956421057177,54,46203.0,50.75,-115.25,0.0625,46203,0.010920320064454,0.437575565800666,0.17472512103126,0.437575565800666,0.199221121483836,97.0,219.0
151,54,50.630113,-115.194039,50.62694939617212,-115.19052707866423,0.024956421057177,54,46683.0,50.5,-115.0,0.0625,46683,0.003605837862618,0.144485375301074,0.057693405801885,0.144485375301074,0.154644300441136,98.0,220.0
152,54,50.630113,-115.194039,50.62694939617212,-115.19052707866423,0.024956421057177,54,46204.0,50.75,-115.0,0.0625,46204,0.001256944412688,0.050365571642202,0.020111110603011,0.050365571642202,0.020111110603011,97.0,220.0
153,55,50.774383,-115.137378,50.78938391525471,-115.14961464265178,0.040424373824467,55,46204.0,50.75,-115.0,0.0625,46204,0.011440972033859,0.283021626594357,0.183055552541743,0.283021626594357,0.183055552541743,97.0,220.0
154,55,50.774383,-115.137378,50.78938391525471,-115.14961464265178,0.040424373824467,55,46203.0,50.75,-115.25,0.0625,46203,0.017343750083752,0.429041898312723,0.277500001340037,0.429041898312722,0.316404768544057,97.0,219.0
155,55,50.774383,-115.137378,50.78938391525471,-115.14961464265178,0.040424373824467,55,46683.0,50.5,-115.0,0.0625,46683,0.00239381813892,0.059217197755843,0.038301090222713,0.059217197755842,0.102664164496781,98.0,220.0
156,55,50.774383,-115.137378,50.78938391525471,-115.14961464265178,0.040424373824467,55,45724.0,51.0,-115.25,0.0625,45724,0.009245833567936,0.228719277337078,0.147933337086975,0.228719277337078,0.147933337086975,96.0,219.0
157,56,50.856181,-115.078947,50.85662472699734,-115.07646319752737,0.011693749990645,56,46203.0,50.75,-115.25,0.0625,46203,0.000142361152622,0.012174123162916,0.002277778441959,0.012174123162916,0.002597116963036,97.0,219.0
158,56,50.856181,-115.078947,50.85662472699734,-115.07646319752737,0.011693749990645,56,45724.0,51.0,-115.25,0.0625,45724,0.000733333447122,0.062711572225242,0.011733335153956,0.062711572225242,0.011733335153956,96.0,219.0
159,56,50.856181,-115.078947,50.85662472699734,-115.07646319752737,0.011693749990645,56,45725.0,51.0,-115.0,0.0625,45725,0.003186805594005,0.272522124772172,0.050988889504082,0.272522124772172,0.050988889504082,96.0,220.0
160,56,50.856181,-115.078947,50.85662472699734,-115.07646319752737,0.011693749990645,56,46204.0,50.75,-115.0,0.0625,46204,0.007631249796895,0.652592179839671,0.122099996750323,0.652592179839671,0.122099996750323,97.0,220.0
161,57,51.094356,-115.266468,51.09198493046212,-115.27887629879966,0.061890277728266,57,45245.0,51.25,-115.25,0.0625,45245,0.011504861279197,0.185891253060945,0.184077780467155,0.185891253060945,0.184077780467155,95.0,219.0
162,57,51.094356,-115.266468,51.09198493046212,-115.27887629879966,0.061890277728266,57,45244.0,51.25,-115.5,0.0625,45244,0.007428472522072,0.120026485495622,0.118855560353147,0.120026485495622,0.118855560353147,95.0,218.0
163,57,51.094356,-115.266468,51.09198493046212,-115.27887629879966,0.061890277728266,57,45246.0,51.25,-115.0,0.0625,45246,0.000272916733615,0.004409686684766,0.004366667737837,0.004409686684766,0.004405180267612,95.0,220.0
164,57,51.094356,-115.266468,51.09198493046212,-115.27887629879966,0.061890277728266,57,45725.0,51.0,-115.0,0.0625,45725,0.004172221916092,0.067413203967353,0.066755550657467,0.067413203967353,0.066755550657467,96.0,220.0
165,57,51.094356,-115.266468,51.09198493046212,-115.27887629879966,0.061890277728266,57,45724.0,51.0,-115.25,0.0625,45724,0.034168055245847,0.552074679578348,0.546688883933555,0.552074679578349,0.546688883933555,96.0,219.0
166,57,51.094356,-115.266468,51.09198493046212,-115.27887629879966,0.061890277728266,57,45723.0,51.0,-115.5,0.0625,45723,0.004343750031443,0.070184691212966,0.069500000503088,0.070184691212966,0.072381311977908,96.0,218.0
167,58,50.993048,-115.069631,50.98936577883645,-115.06766842381901,0.026871527756281,58,45724.0,51.0,-115.25,0.0625,45724,0.004377777914026,0.162915110511465,0.070044446624422,0.162915110511465,0.070044446624422,96.0,219.0
168,58,50.993048,-115.069631,50.98936577883645,-115.06766842381901,0.026871527756281,58,45725.0,51.0,-115.0,0.0625,45725,0.022493749842254,0.837084889488536,0.359899997476068,0.837084889488535,0.359899997476068,96.0,220.0
169,59,51.302043,-115.04677,51.30538448059735,-115.05856916374357,0.007677083327192,59,45245.0,51.25,-115.25,0.0625,45245,0.000670138956603,0.08729082752424,0.01072222330565,0.08729082752424,0.01072222330565,95.0,219.0
170,59,51.302043,-115.04677,51.30538448059735,-115.05856916374357,0.007677083327192,59,45246.0,51.25,-115.0,0.0625,45246,0.007006944370589,0.912709172475759,0.112111109929417,0.91270917247576,0.113099891929466,95.0,220.0
171,60,51.22595,-115.124561,51.222422081518296,-115.13098789074435,0.025229166646483,60,45245.0,51.25,-115.25,0.0625,45245,0.012822916887159,0.508257647461646,0.20516667019455,0.508257647461647,0.20516667019455,95.0,219.0
172,60,51.22595,-115.124561,51.222422081518296,-115.13098789074435,0.025229166646483,60,45246.0,51.25,-115.0,0.0625,45246,0.012406249759324,0.491742352538353,0.198499996149181,0.491742352538353,0.200250698852291,95.0,220.0
173,61,50.775945,-114.979375,50.7762270279668,-114.98078765268606,0.022947916648308,61,46205.0,50.75,-114.75,0.0625,46205,0.000745138811417,0.032470869701908,0.01192222098268,0.032470869701908,0.01192222098268,97.0,221.0
174,61,50.775945,-114.979375,50.7762270279668,-114.98078765268606,0.022947916648308,61,46204.0,50.75,-115.0,0.0625,46204,0.022202777836891,0.967529130298093,0.355244445390256,0.967529130298092,0.355244445390256,97.0,220.0
175,62,50.69985,-114.908492,50.70395544674833,-114.90315278751892,0.020036111095082,62,46683.0,50.5,-115.0,0.0625,46683,9.8611078949e-05,0.004921667607101,0.001577777263183,0.004921667607101,0.00422915336208,98.0,220.0
176,62,50.69985,-114.908492,50.70395544674833,-114.90315278751892,0.020036111095082,62,46205.0,50.75,-114.75,0.0625,46205,0.008251388619203,0.411825856826499,0.13202221790725,0.411825856826498,0.13202221790725,97.0,221.0
177,62,50.69985,-114.908492,50.70395544674833,-114.90315278751892,0.020036111095082,62,46204.0,50.75,-115.0,0.0625,46204,0.01168611139693,0.583252475566401,0.186977782350882,0.583252475566401,0.186977782350882,97.0,220.0
178,63,51.372576,-115.090575,51.36798419967359,-115.09112307285804,0.041539510627988,63,44766.0,51.5,-115.25,0.0625,44766,0.010492521526713,0.252591361046114,0.16788034442741,0.252591361046114,0.921536161337678,94.0,219.0
179,63,51.372576,-115.090575,51.36798419967359,-115.09112307285804,0.041539510627988,63,45246.0,51.25,-115.0,0.0625,45246,0.015411289036885,0.371003143847852,0.246580624590159,0.371003143847852,0.248755382143707,95.0,220.0
180,63,51.372576,-115.090575,51.36798419967359,-115.09112307285804,0.041539510627988,63,44767.0,51.5,-115.0,0.0625,44767,0.008283617104688,0.199415375372925,0.132537873675006,0.199415375372925,1.0,94.0,220.0
181,63,51.372576,-115.090575,51.36798419967359,-115.09112307285804,0.041539510627988,63,45245.0,51.25,-115.25,0.0625,45245,0.006329166404896,0.152364972750351,0.101266662478342,0.152364972750351,0.101266662478342,95.0,219.0
182,63,51.372576,-115.090575,51.36798419967359,-115.09112307285804,0.041539510627988,63,45247.0,51.25,-114.75,0.0625,45247,0.001022916554806,0.024625146982758,0.016366664876897,0.024625146982758,0.018811063349242,95.0,221.0
183,64,51.260153,-114.938813,51.26362503490805,-114.92833309669398,0.006061805550706,64,45247.0,51.25,-114.75,0.0625,45247,0.001055555474419,0.174132189755922,0.016888887590705,0.174132189755922,0.01941128120827,95.0,221.0
184,64,51.260153,-114.938813,51.26362503490805,-114.92833309669398,0.006061805550706,64,45246.0,51.25,-115.0,0.0625,45246,0.005006250076287,0.825867810244077,0.080100001220592,0.825867810244078,0.080806456088987,95.0,220.0
185,65,51.162551,-115.006023,51.16099773940763,-114.99462296495676,0.030724305530976,65,45247.0,51.25,-114.75,0.0625,45247,0.002099305436,0.068327189165722,0.033588886976007,0.068327189165723,0.038605463329801,95.0,221.0
186,65,51.162551,-115.006023,51.16099773940763,-114.99462296495676,0.030724305530976,65,45724.0,51.0,-115.25,0.0625,45724,0.000204166616795,0.006645117383996,0.003266665868722,0.006645117383996,0.003266665868722,96.0,219.0
187,65,51.162551,-115.006023,51.16099773940763,-114.99462296495676,0.030724305530976,65,45246.0,51.25,-115.0,0.0625,45246,0.020472916943121,0.666342707810933,0.327566671089935,0.666342707810934,0.330455698130999,95.0,220.0
188,65,51.162551,-115.006023,51.16099773940763,-114.99462296495676,0.030724305530976,65,45245.0,51.25,-115.25,0.0625,45245,0.003181250160914,0.103541808543287,0.050900002574621,0.103541808543288,0.050900002574621,95.0,219.0
189,65,51.162551,-115.006023,51.16099773940763,-114.99462296495676,0.030724305530976,65,45725.0,51.0,-115.0,0.0625,45725,0.004766666374146,0.155143177096059,0.07626666198633,0.15514317709606,0.07626666198633,96.0,220.0
190,66,51.109609,-114.890305,51.10474647422121,-114.89703700516152,0.008531249993175,66,45247.0,51.25,-114.75,0.0625,45247,0.001851388955241,0.217012624963732,0.029622223283852,0.217012624963732,0.034046369430127,95.0,221.0
191,66,51.109609,-114.890305,51.10474647422121,-114.89703700516152,0.008531249993175,66,45246.0,51.25,-115.0,0.0625,45246,0.000296527841457,0.034757842249903,0.004744445463316,0.034757842249903,0.004786289864619,95.0,220.0
192,66,51.109609,-114.890305,51.10474647422121,-114.89703700516152,0.008531249993175,66,45725.0,51.0,-115.0,0.0625,45725,0.005023611162759,0.588848195373275,0.08037777860415,0.588848195373275,0.08037777860415,96.0,220.0
193,66,51.109609,-114.890305,51.10474647422121,-114.89703700516152,0.008531249993175,66,45726.0,51.0,-114.75,0.0625,45726,0.001359722033718,0.159381337413091,0.021755552539483,0.15938133741309,0.021755552539483,96.0,221.0
194,67,50.904429,-114.892032,50.909307431535765,-114.90080833162438,0.01543749998765,67,45725.0,51.0,-115.0,0.0625,45725,0.008253472460328,0.534637892594713,0.132055559365249,0.534637892594713,0.132055559365249,96.0,220.0
195,67,50.904429,-114.892032,50.909307431535765,-114.90080833162438,0.01543749998765,67,46205.0,50.75,-114.75,0.0625,46205,8.4722194654e-05,0.005488077390916,0.001355555114472,0.005488077390916,0.001355555114472,97.0,221.0
196,67,50.904429,-114.892032,50.909307431535765,-114.90080833162438,0.01543749998765,67,46204.0,50.75,-115.0,0.0625,46204,0.001247916540544,0.080836699047254,0.019966664648698,0.080836699047254,0.019966664648698,97.0,220.0
197,67,50.904429,-114.892032,50.909307431535765,-114.90080833162438,0.01543749998765,67,45726.0,51.0,-114.75,0.0625,45726,0.005851388792124,0.379037330967117,0.09362222067398,0.379037330967117,0.09362222067398,96.0,221.0
198,68,50.82744,-114.815755,50.8322397021359,-114.82117786059702,0.020688194427894,68,45725.0,51.0,-115.0,0.0625,45725,0.001428472402996,0.06904770776274,0.022855558447935,0.06904770776274,0.022855558447935,96.0,220.0
199,68,50.82744,-114.815755,50.8322397021359,-114.82117786059702,0.020688194427894,68,46204.0,50.75,-115.0,0.0625,46204,0.003204861106007,0.154912557360996,0.051277777696104,0.154912557360996,0.051277777696104,97.0,220.0
200,68,50.82744,-114.815755,50.8322397021359,-114.82117786059702,0.020688194427894,68,46205.0,50.75,-114.75,0.0625,46205,0.014288194113805,0.690644810188975,0.228611105820884,0.690644810188976,0.228611105820884,97.0,221.0
201,68,50.82744,-114.815755,50.8322397021359,-114.82117786059702,0.020688194427894,68,45726.0,51.0,-114.75,0.0625,45726,0.001766666805086,0.085394924687288,0.028266668881375,0.085394924687288,0.028266668881375,96.0,221.0
202,69,50.510425,-114.871421,50.51236782449871,-114.86385546454882,0.030712976636264,69,46684.0,50.5,-114.75,0.0625,46684,0.016358153781403,0.532613753955969,0.261730460502441,0.53261375395597,0.267893950512104,98.0,221.0
203,69,50.510425,-114.871421,50.51236782449871,-114.86385546454882,0.030712976636264,69,46683.0,50.5,-115.0,0.0625,46683,0.014354822854861,0.46738624604403,0.229677165677783,0.46738624604403,0.615638201972521,98.0,220.0
204,70,51.27191,-114.809085,51.264342509414696,-114.80630074223896,0.013128144499099,70,45247.0,51.25,-114.75,0.0625,45247,0.01251987119997,0.953666468313855,0.200317939199522,0.953666468313853,0.230235877169509,95.0,221.0
